,0,1,2,3,4,5,6,7,8,9
225,BorderlineSMOTE,RF,minority,20,30,borderline-2,0.7647058823529411,0.9230769230769231,0.8,0.65
226,BorderlineSMOTE,LR,minority,20,30,borderline-2,0.7058823529411765,1.0,0.6666666666666666,0.8333333333333333
227,BorderlineSMOTE,GBC,minority,20,30,borderline-2,0.6470588235294118,0.8461538461538461,0.7333333333333333,0.36666666666666664
228,BorderlineSMOTE,MLP,minority,20,30,borderline-2,0.7647058823529411,0.9230769230769231,0.8,0.65
229,BorderlineSMOTE,DT,minority,20,30,borderline-2,0.7647058823529411,0.9230769230769231,0.8,0.65
230,BorderlineSMOTE,XGB,minority,20,30,borderline-2,0.7058823529411765,0.9166666666666666,0.7333333333333333,0.6166666666666667
231,BorderlineSMOTE,KNN,minority,20,30,borderline-2,0.47058823529411764,0.875,0.4666666666666667,0.48333333333333334
232,BorderlineSMOTE,SVM,minority,20,30,borderline-2,0.7647058823529411,0.9166666666666666,0.7857142857142857,0.7261904761904762
233,BorderlineSMOTE,RF,minority,20,30,borderline-2,0.7647058823529411,0.8571428571428571,0.8571428571428571,0.5952380952380952
234,BorderlineSMOTE,LR,minority,20,30,borderline-2,0.8823529411764706,1.0,0.8571428571428571,0.9285714285714286
235,BorderlineSMOTE,GBC,minority,20,30,borderline-2,0.7647058823529411,0.9166666666666666,0.7857142857142857,0.7261904761904762
236,BorderlineSMOTE,MLP,minority,20,30,borderline-2,0.8235294117647058,0.8666666666666667,0.9285714285714286,0.6309523809523809
237,BorderlineSMOTE,DT,minority,20,30,borderline-2,0.7058823529411765,0.8461538461538461,0.7857142857142857,0.5595238095238095
238,BorderlineSMOTE,XGB,minority,20,30,borderline-2,0.8235294117647058,0.9230769230769231,0.8571428571428571,0.7619047619047619
239,BorderlineSMOTE,KNN,minority,20,30,borderline-2,0.5882352941176471,0.8888888888888888,0.5714285714285714,0.6190476190476191
